,corp_name,se,thstrm,frmtrm,lwfr
0,진원생명과학,주당액면가액(원),"1,000","1,000","1,000"
1,진원생명과학,(연결)당기순이익(백만원),"-38,150","-15,888","-18,648"
2,진원생명과학,(별도)당기순이익(백만원),"-20,113","-13,655","-17,723"
3,진원생명과학,(연결)주당순이익(원),-492,-214,-309
4,진원생명과학,현금배당금총액(백만원),-,-,-
5,진원생명과학,주식배당금총액(백만원),-,-,-
6,진원생명과학,(연결)현금배당성향(%),-,-,-
7,진원생명과학,현금배당수익률(%),-,-,-
8,진원생명과학,현금배당수익률(%),-,-,-
9,진원생명과학,주식배당수익률(%),-,-,-
10,진원생명과학,주식배당수익률(%),-,-,-
11,진원생명과학,주당 현금배당금(원),-,-,-
12,진원생명과학,주당 현금배당금(원),-,-,-
13,진원생명과학,주당 주식배당(주),-,-,-
14,진원생명과학,주당 주식배당(주),-,-,-
