,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한국캐피탈,주당액면가액(원),500,500,500,
1,한국캐피탈,(연결)당기순이익(백만원),"65,095","53,138","32,059",
2,한국캐피탈,(별도)당기순이익(백만원),"65,095",-,-,
3,한국캐피탈,(연결)주당순이익(원),200,168,103,
4,한국캐피탈,현금배당금총액(백만원),"8,752","10,935","6,278",
5,한국캐피탈,주식배당금총액(백만원),-,-,-,
6,한국캐피탈,(연결)현금배당성향(%),13.40,20.60,19.60,
7,한국캐피탈,현금배당수익률(%),3.60,4.10,4.20,
8,한국캐피탈,현금배당수익률(%),-,-,-,
9,한국캐피탈,주식배당수익률(%),-,-,-,
10,한국캐피탈,주식배당수익률(%),-,-,-,
11,한국캐피탈,주당 현금배당금(원),28,35,25,보통주
12,한국캐피탈,주당 현금배당금(원),-,-,-,
13,한국캐피탈,주당 주식배당(주),-,-,-,
14,한국캐피탈,주당 주식배당(주),-,-,-,
