,corp_name,se,thstrm,frmtrm,lwfr
0,한세엠케이,주당액면가액(원),500,500,500
1,한세엠케이,(연결)당기순이익(백만원),"-37,767","-30,982","-23,006"
2,한세엠케이,(별도)당기순이익(백만원),"-56,573","-12,638","-26,757"
3,한세엠케이,(연결)주당순이익(원),"-1,979","-2,508","-2,105"
4,한세엠케이,현금배당금총액(백만원),-,-,-
5,한세엠케이,주식배당금총액(백만원),-,-,-
6,한세엠케이,(연결)현금배당성향(%),-,-,-
7,한세엠케이,현금배당수익률(%),-,-,-
8,한세엠케이,현금배당수익률(%),-,-,-
9,한세엠케이,주식배당수익률(%),-,-,-
10,한세엠케이,주식배당수익률(%),-,-,-
11,한세엠케이,주당 현금배당금(원),-,-,-
12,한세엠케이,주당 현금배당금(원),-,-,-
13,한세엠케이,주당 주식배당(주),-,-,-
14,한세엠케이,주당 주식배당(주),-,-,-
