,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,LG,주당액면가액(원),"5,000","5,000","5,000",
1,LG,(연결)당기순이익(백만원),"1,979,569","2,565,453","1,465,673",
2,LG,(별도)당기순이익(백만원),"737,361","1,234,012","1,331,351",
3,LG,(연결)주당순이익(원),"12,422","15,504","8,338",
4,LG,현금배당금총액(백만원),"474,545","448,885","439,593",
5,LG,주식배당금총액(백만원),-,-,-,
6,LG,(연결)현금배당성향(%),23.97,17.50,29.99,
7,LG,현금배당수익률(%),3.70,3.39,2.96,보통주
8,LG,현금배당수익률(%),4.86,4.41,3.83,우선주
9,LG,주식배당수익률(%),-,-,-,보통주
10,LG,주식배당수익률(%),-,-,-,우선주
11,LG,주당 현금배당금(원),"3,000","2,800","2,500",보통주
12,LG,주당 현금배당금(원),"3,050","2,850","2,550",우선주
13,LG,주당 주식배당(주),-,-,-,보통주
14,LG,주당 주식배당(주),-,-,-,우선주
