,corp_name,se,thstrm,frmtrm,lwfr
0,에쓰씨엔지니어링,주당액면가액(원),500,500,500
1,에쓰씨엔지니어링,(연결)당기순이익(백만원),"7,137","-7,922","-1,127"
2,에쓰씨엔지니어링,(별도)당기순이익(백만원),"2,046","-4,457","-10,136"
3,에쓰씨엔지니어링,(연결)주당순이익(원),175,-265,-120
4,에쓰씨엔지니어링,현금배당금총액(백만원),-,-,-
5,에쓰씨엔지니어링,주식배당금총액(백만원),-,-,-
6,에쓰씨엔지니어링,(연결)현금배당성향(%),-,-,-
7,에쓰씨엔지니어링,현금배당수익률(%),-,-,-
8,에쓰씨엔지니어링,현금배당수익률(%),-,-,-
9,에쓰씨엔지니어링,주식배당수익률(%),-,-,-
10,에쓰씨엔지니어링,주식배당수익률(%),-,-,-
11,에쓰씨엔지니어링,주당 현금배당금(원),-,-,-
12,에쓰씨엔지니어링,주당 현금배당금(원),-,-,-
13,에쓰씨엔지니어링,주당 주식배당(주),-,-,-
14,에쓰씨엔지니어링,주당 주식배당(주),-,-,-
15,에쓰씨엔지니어링,주당 주식배당(주),-,-,-
