,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼성엔지니어링,주당액면가액(원),"5,000","5,000","5,000",
1,삼성엔지니어링,(연결)당기순이익(백만원),"595,319","351,071","252,136",
2,삼성엔지니어링,(별도)당기순이익(백만원),"307,787","177,152","232,095",
3,삼성엔지니어링,(연결)주당순이익(원),"3,392","1,900","1,288",
4,삼성엔지니어링,현금배당금총액(백만원),-,-,-,
5,삼성엔지니어링,주식배당금총액(백만원),-,-,-,
6,삼성엔지니어링,(연결)현금배당성향(%),-,-,-,
7,삼성엔지니어링,현금배당수익률(%),-,-,-,보통주
8,삼성엔지니어링,현금배당수익률(%),-,-,-,
9,삼성엔지니어링,주식배당수익률(%),-,-,-,보통주
10,삼성엔지니어링,주식배당수익률(%),-,-,-,
11,삼성엔지니어링,주당 현금배당금(원),-,-,-,보통주
12,삼성엔지니어링,주당 현금배당금(원),-,-,-,
13,삼성엔지니어링,주당 주식배당(주),-,-,-,보통주
14,삼성엔지니어링,주당 주식배당(주),-,-,-,
