,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,DRB동일,주당액면가액(원),500,500,500,
1,DRB동일,(연결)당기순이익(백만원),"1,535","-4,054","2,329",
2,DRB동일,(별도)당기순이익(백만원),"-4,905","-16,434","1,622",
3,DRB동일,(연결)주당순이익(원),80,-210,121,
4,DRB동일,현금배당금총액(백만원),771,578,964,
5,DRB동일,주식배당금총액(백만원),-,-,-,
6,DRB동일,(연결)현금배당성향(%),50.23,-14.25,41.38,
7,DRB동일,현금배당수익률(%),0.96,0.58,0.73,보통주
8,DRB동일,현금배당수익률(%),-,-,-,우선주
9,DRB동일,주식배당수익률(%),-,-,-,보통주
10,DRB동일,주식배당수익률(%),-,-,-,우선주
11,DRB동일,주당 현금배당금(원),40,30,50,보통주
12,DRB동일,주당 현금배당금(원),-,-,-,우선주
13,DRB동일,주당 주식배당(주),-,-,-,보통주
14,DRB동일,주당 주식배당(주),-,-,-,우선주
