,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한화시스템,주당액면가액(원),"5,000","5,000","5,000",
1,한화시스템,(연결)당기순이익(백만원),"-80,760","97,878","93,581",
2,한화시스템,(별도)당기순이익(백만원),"28,546","131,286","103,955",
3,한화시스템,(연결)주당순이익(원),-445,642,850,
4,한화시스템,현금배당금총액(백만원),"46,748","29,919","25,328",
5,한화시스템,주식배당금총액(백만원),-,-,-,
6,한화시스템,(연결)현금배당성향(%),-57.89,30.57,27.07,
7,한화시스템,현금배당수익률(%),2.26,1.02,1.48,보통주
8,한화시스템,현금배당수익률(%),-,-,-,종류주식
9,한화시스템,주식배당수익률(%),-,-,-,보통주
10,한화시스템,주식배당수익률(%),-,-,-,종류주식
11,한화시스템,주당 현금배당금(원),250,160,230,보통주
12,한화시스템,주당 현금배당금(원),-,-,-,종류주식
13,한화시스템,주당 주식배당(주),-,-,-,보통주
14,한화시스템,주당 주식배당(주),-,-,-,종류주식
