,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,일진다이아,주당액면가액(원),"1,000","1,000","1,000",
1,일진다이아,(연결)당기순이익(백만원),"-3,857","10,803","7,256",
2,일진다이아,(별도)당기순이익(백만원),"-15,685","88,984","-5,587",
3,일진다이아,(연결)주당순이익(원),-464,607,520,
4,일진다이아,현금배당금총액(백만원),"4,259","5,679","4,259",
5,일진다이아,주식배당금총액(백만원),-,-,-,
6,일진다이아,(연결)현금배당성향(%),110.00,52.50,58.60,
7,일진다이아,현금배당수익률(%),1.81,1.30,0.63,보통주
8,일진다이아,현금배당수익률(%),-,-,-,우선주
9,일진다이아,주식배당수익률(%),-,-,-,보통주
10,일진다이아,주식배당수익률(%),-,-,-,우선주
11,일진다이아,주당 현금배당금(원),300,400,300,보통주
12,일진다이아,주당 현금배당금(원),-,-,-,우선주
13,일진다이아,주당 주식배당(주),-,-,-,보통주
14,일진다이아,주당 주식배당(주),-,-,-,우선주
