,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,KISCO홀딩스,주당액면가액(원),"1,000","1,000","1,000",
1,KISCO홀딩스,(연결)당기순이익(백만원),"79,795","113,727","34,525",
2,KISCO홀딩스,(별도)당기순이익(백만원),"11,668","11,647","12,607",
3,KISCO홀딩스,(연결)주당순이익(원),"5,760","8,106","2,260",
4,KISCO홀딩스,현금배당금총액(백만원),"8,313","5,542","4,500",
5,KISCO홀딩스,주식배당금총액(백만원),-,-,-,
6,KISCO홀딩스,(연결)현금배당성향(%),10.42,4.87,13.03,
7,KISCO홀딩스,현금배당수익률(%),3.80,2.70,2.10,보통주
8,KISCO홀딩스,현금배당수익률(%),-,-,-,우선주
9,KISCO홀딩스,주식배당수익률(%),-,-,-,보통주
10,KISCO홀딩스,주식배당수익률(%),-,-,-,우선주
11,KISCO홀딩스,주당 현금배당금(원),600,400,300,보통주
12,KISCO홀딩스,주당 현금배당금(원),-,-,-,우선주
13,KISCO홀딩스,주당 주식배당(주),-,-,-,보통주
14,KISCO홀딩스,주당 주식배당(주),-,-,-,우선주
