,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼성카드,주당액면가액(원),"5,000","5,000","5,000",
1,삼성카드,(연결)당기순이익(백만원),"622,254","551,057","398,796",
2,삼성카드,(별도)당기순이익(백만원),"617,150","551,059","395,859",
3,삼성카드,(연결)주당순이익(원),"5,831","5,164","3,737",
4,삼성카드,현금배당금총액(백만원),"266,777","245,435","192,079",
5,삼성카드,주식배당금총액(백만원),-,-,-,
6,삼성카드,(연결)현금배당성향(%),42.90,44.50,48.20,
7,삼성카드,현금배당수익률(%),7.60,6.70,5.20,보통주
8,삼성카드,현금배당수익률(%),-,-,-,우선주
9,삼성카드,주식배당수익률(%),-,-,-,보통주
10,삼성카드,주식배당수익률(%),-,-,-,우선주
11,삼성카드,주당 현금배당금(원),"2,500","2,300","1,800",보통주
12,삼성카드,주당 현금배당금(원),-,-,-,우선주
13,삼성카드,주당 주식배당(주),-,-,-,보통주
14,삼성카드,주당 주식배당(주),-,-,-,우선주
