,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼아알미늄,주당액면가액(원),500,500,500,
1,삼아알미늄,(연결)당기순이익(백만원),"17,207","12,153","3,512",
2,삼아알미늄,(별도)당기순이익(백만원),"17,207","12,153","3,512",
3,삼아알미늄,(연결)주당순이익(원),"1,564","1,105",319,
4,삼아알미늄,현금배당금총액(백만원),"2,750","2,200","1,100",
5,삼아알미늄,주식배당금총액(백만원),-,-,-,
6,삼아알미늄,(연결)현금배당성향(%),16.00,18.10,31.30,
7,삼아알미늄,현금배당수익률(%),0.70,0.80,1.00,보통주
8,삼아알미늄,현금배당수익률(%),-,-,-,
9,삼아알미늄,주식배당수익률(%),-,-,-,
10,삼아알미늄,주식배당수익률(%),-,-,-,
11,삼아알미늄,주당 현금배당금(원),250,200,100,보통주
12,삼아알미늄,주당 현금배당금(원),-,-,-,
13,삼아알미늄,주당 주식배당(주),-,-,-,
14,삼아알미늄,주당 주식배당(주),-,-,-,
