,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼양패키징,주당액면가액(원),"5,000","5,000","5,000",
1,삼양패키징,(연결)당기순이익(백만원),"12,090","30,302","32,297",
2,삼양패키징,(별도)당기순이익(백만원),"12,162","30,302","32,297",
3,삼양패키징,(연결)주당순이익(원),777,"2,132","2,273",
4,삼양패키징,현금배당금총액(백만원),"11,841","14,210","14,210",
5,삼양패키징,주식배당금총액(백만원),0,0,0,
6,삼양패키징,(연결)현금배당성향(%),97.90,46.90,44.00,
7,삼양패키징,현금배당수익률(%),4.00,4.00,4.60,보통주
8,삼양패키징,현금배당수익률(%),-,-,-,
9,삼양패키징,주식배당수익률(%),0.00,0.00,0.00,
10,삼양패키징,주식배당수익률(%),-,-,-,
11,삼양패키징,주당 현금배당금(원),750,"1,000","1,000",보통주
12,삼양패키징,주당 현금배당금(원),-,-,-,
13,삼양패키징,주당 주식배당(주),0,0,0,
14,삼양패키징,주당 주식배당(주),-,-,-,
