,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,우신시스템,주당액면가액(원),500,500,500,
1,우신시스템,(연결)당기순이익(백만원),"2,769","-12,989","-13,903",
2,우신시스템,(별도)당기순이익(백만원),"7,532","-11,704",-221,
3,우신시스템,(연결)주당순이익(원),171,-749,347,
4,우신시스템,현금배당금총액(백만원),474,-,-,
5,우신시스템,주식배당금총액(백만원),-,-,-,
6,우신시스템,(연결)현금배당성향(%),17.10,-,-,
7,우신시스템,현금배당수익률(%),0.96,-,-,보통주
8,우신시스템,현금배당수익률(%),-,-,-,
9,우신시스템,주식배당수익률(%),-,-,-,보통주
10,우신시스템,주식배당수익률(%),-,-,-,
11,우신시스템,주당 현금배당금(원),30,-,-,보통주
12,우신시스템,주당 현금배당금(원),-,-,-,
13,우신시스템,주당 주식배당(주),-,-,-,보통주
14,우신시스템,주당 주식배당(주),-,-,-,
