,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,상상인,주당액면가액(원),"1,000","1,000","1,000",
1,상상인,(연결)당기순이익(백만원),"47,366","101,138","62,041",
2,상상인,(별도)당기순이익(백만원),"-10,187","5,982","41,212",
3,상상인,(연결)주당순이익(원),866,"1,848","1,134",
4,상상인,현금배당금총액(백만원),"5,472","5,472",-,
5,상상인,주식배당금총액(백만원),-,-,-,
6,상상인,(연결)현금배당성향(%),11.60,5.40,-,
7,상상인,현금배당수익률(%),1.60,1.20,-,보통주
8,상상인,현금배당수익률(%),-,-,-,우선주
9,상상인,주식배당수익률(%),-,-,-,보통주
10,상상인,주식배당수익률(%),-,-,-,우선주
11,상상인,주당 현금배당금(원),100,100,-,보통주
12,상상인,주당 현금배당금(원),-,-,-,우선주
13,상상인,주당 주식배당(주),-,-,-,보통주
14,상상인,주당 주식배당(주),-,-,-,우선주
