,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동원시스템즈,주당액면가액(원),"5,000","5,000","5,000",
1,동원시스템즈,(연결)당기순이익(백만원),"72,335","48,135","61,635",
2,동원시스템즈,(별도)당기순이익(백만원),"59,394","35,205","40,695",
3,동원시스템즈,(연결)주당순이익(원),"2,470","1,499","2,003",
4,동원시스템즈,현금배당금총액(백만원),"17,566","17,566","15,425",
5,동원시스템즈,주식배당금총액(백만원),-,-,-,
6,동원시스템즈,(연결)현금배당성향(%),24.28,36.49,25.03,
7,동원시스템즈,현금배당수익률(%),1.40,1.20,1.90,보통주
8,동원시스템즈,현금배당수익률(%),1.50,1.30,2.00,종류주
9,동원시스템즈,주식배당수익률(%),-,-,-,보통주
10,동원시스템즈,주식배당수익률(%),-,-,-,종류주
11,동원시스템즈,주당 현금배당금(원),600,600,600,보통주
12,동원시스템즈,주당 현금배당금(원),650,650,650,종류주
13,동원시스템즈,주당 주식배당(주),-,-,-,보통주
14,동원시스템즈,주당 주식배당(주),-,-,-,종류주
