,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한진,주당액면가액(원),"5,000","5,000","5,000",
1,한진,(연결)당기순이익(백만원),"51,760","161,833","9,097",
2,한진,(별도)당기순이익(백만원),"12,169","150,635","1,762",
3,한진,(연결)주당순이익(원),"3,290","10,804",575,
4,한진,현금배당금총액(백만원),"8,681","8,681","8,969",
5,한진,주식배당금총액(백만원),-,-,-,
6,한진,(연결)현금배당성향(%),18.24,5.47,120.71,
7,한진,현금배당수익률(%),2.90,2.00,1.30,보통주
8,한진,현금배당수익률(%),-,-,-,우선주
9,한진,주식배당수익률(%),-,-,-,보통주
10,한진,주식배당수익률(%),-,-,-,우선주
11,한진,주당 현금배당금(원),600,600,600,보통주
12,한진,주당 현금배당금(원),-,-,-,우선주
13,한진,주당 주식배당(주),-,-,-,보통주
14,한진,주당 주식배당(주),-,-,-,우선주
