,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,HMM,주당액면가액(원),"5,000","5,000","5,000",
1,HMM,(연결)당기순이익(백만원),"10,085,439","5,337,151","123,966",
2,HMM,(별도)당기순이익(백만원),"10,047,898","5,348,537","58,852",
3,HMM,(연결)주당순이익(원),"20,556","13,506",103,
4,HMM,현금배당금총액(백만원),"586,847","293,424",-,
5,HMM,주식배당금총액(백만원),-,-,-,
6,HMM,(연결)현금배당성향(%),5.80,5.50,-,
7,HMM,현금배당수익률(%),5.50,2.20,-,보통주
8,HMM,현금배당수익률(%),-,-,-,우선주
9,HMM,주식배당수익률(%),-,-,-,보통주
10,HMM,주식배당수익률(%),-,-,-,우선주
11,HMM,주당 현금배당금(원),"1,200",600,-,보통주
12,HMM,주당 현금배당금(원),-,-,-,우선주
13,HMM,주당 주식배당(주),-,-,-,보통주
14,HMM,주당 주식배당(주),-,-,-,우선주
