,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼성SDI,주당액면가액(원),"5,000","5,000","5,000",
1,삼성SDI,(연결)당기순이익(백만원),"1,952,148","1,169,802","574,723",
2,삼성SDI,(별도)당기순이익(백만원),"865,838","596,550","217,316",
3,삼성SDI,(연결)주당순이익(원),"29,191","17,492","8,593",
4,삼성SDI,현금배당금총액(백만원),"68,951","66,945","66,945",
5,삼성SDI,주식배당금총액(백만원),-,-,-,
6,삼성SDI,(연결)현금배당성향(%),3.50,5.70,11.60,
7,삼성SDI,현금배당수익률(%),0.20,0.20,0.20,보통주
8,삼성SDI,현금배당수익률(%),0.40,0.30,0.40,우선주
9,삼성SDI,주식배당수익률(%),-,-,-,보통주
10,삼성SDI,주식배당수익률(%),-,-,-,우선주
11,삼성SDI,주당 현금배당금(원),"1,030","1,000","1,000",보통주
12,삼성SDI,주당 현금배당금(원),"1,080","1,050","1,050",우선주
13,삼성SDI,주당 주식배당(주),-,-,-,보통주
14,삼성SDI,주당 주식배당(주),-,-,-,우선주
