,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼화페인트공업,주당액면가액(원),500,500,500,
1,삼화페인트공업,(연결)당기순이익(백만원),"5,601","-2,448","6,551",
2,삼화페인트공업,(별도)당기순이익(백만원),"5,124","-6,692","3,886",
3,삼화페인트공업,(연결)주당순이익(원),237,-104,294,
4,삼화페인트공업,현금배당금총액(백만원),"5,898","2,359","3,460",
5,삼화페인트공업,주식배당금총액(백만원),-,-,-,
6,삼화페인트공업,(연결)현금배당성향(%),105.30,-,52.82,
7,삼화페인트공업,현금배당수익률(%),4.15,1.17,1.06,보통주
8,삼화페인트공업,현금배당수익률(%),-,-,-,우선주
9,삼화페인트공업,주식배당수익률(%),-,-,-,보통주
10,삼화페인트공업,주식배당수익률(%),-,-,-,우선주
11,삼화페인트공업,주당 현금배당금(원),250,100,150,보통주
12,삼화페인트공업,주당 현금배당금(원),-,-,-,우선주
13,삼화페인트공업,주당 주식배당(주),-,-,-,보통주
14,삼화페인트공업,주당 주식배당(주),-,-,-,우선주
