,corp_name,se,thstrm,frmtrm,lwfr
0,스튜디오드래곤,주당액면가액(원),500,500,500
1,스튜디오드래곤,(연결)당기순이익(백만원),"50,565","39,048","29,619"
2,스튜디오드래곤,(별도)당기순이익(백만원),"42,727","37,209","28,218"
3,스튜디오드래곤,(연결)주당순이익(원),"1,684","1,301","1,044"
4,스튜디오드래곤,현금배당금총액(백만원),-,-,-
5,스튜디오드래곤,주식배당금총액(백만원),-,-,-
6,스튜디오드래곤,(연결)현금배당성향(%),-,-,-
7,스튜디오드래곤,현금배당수익률(%),-,-,-
8,스튜디오드래곤,현금배당수익률(%),-,-,-
9,스튜디오드래곤,주식배당수익률(%),-,-,-
10,스튜디오드래곤,주식배당수익률(%),-,-,-
11,스튜디오드래곤,주당 현금배당금(원),-,-,-
12,스튜디오드래곤,주당 현금배당금(원),-,-,-
13,스튜디오드래곤,주당 주식배당(주),-,-,-
14,스튜디오드래곤,주당 주식배당(주),-,-,-
