,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,화신,주당액면가액(원),500,500,500,
1,화신,(연결)당기순이익(백만원),"74,215","24,383","-54,233",
2,화신,(별도)당기순이익(백만원),"42,736","26,058","-22,226",
3,화신,(연결)주당순이익(원),"2,254",741,"-1,647",
4,화신,현금배당금총액(백만원),"3,292","2,305","1,646",
5,화신,주식배당금총액(백만원),-,-,-,
6,화신,(연결)현금배당성향(%),4.40,9.50,-3.00,
7,화신,현금배당수익률(%),1.30,0.90,1.50,보통주
8,화신,현금배당수익률(%),-,-,-,
9,화신,주식배당수익률(%),-,-,-,보통주
10,화신,주식배당수익률(%),-,-,-,
11,화신,주당 현금배당금(원),100,70,50,보통주
12,화신,주당 현금배당금(원),-,-,-,
13,화신,주당 주식배당(주),-,-,-,보통주
14,화신,주당 주식배당(주),-,-,-,
