,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,LS전선아시아,주당액면가액(원),500,500,500,
1,LS전선아시아,(연결)당기순이익(백만원),"-1,916","14,683","7,325",
2,LS전선아시아,(별도)당기순이익(백만원),366,"3,658","30,800",
3,LS전선아시아,(연결)주당순이익(원),-63,486,240,
4,LS전선아시아,현금배당금총액(백만원),"7,557","7,255","6,046",
5,LS전선아시아,주식배당금총액(백만원),-,-,-,
6,LS전선아시아,(연결)현금배당성향(%),-,49.41,82.54,
7,LS전선아시아,현금배당수익률(%),3.30,3.00,2.60,보통주
8,LS전선아시아,현금배당수익률(%),-,-,-,우선주
9,LS전선아시아,주식배당수익률(%),-,-,-,보통주
10,LS전선아시아,주식배당수익률(%),-,-,-,우선주
11,LS전선아시아,주당 현금배당금(원),250,240,200,보통주
12,LS전선아시아,주당 현금배당금(원),-,-,-,우선주
13,LS전선아시아,주당 주식배당(주),-,-,-,보통주
14,LS전선아시아,주당 주식배당(주),-,-,-,우선주
