,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,매일유업,주당액면가액(원),500,500,500,
1,매일유업,(연결)당기순이익(백만원),"14,394","74,245","57,653",
2,매일유업,(별도)당기순이익(백만원),"27,274","80,332","58,954",
3,매일유업,(연결)주당순이익(원),"1,966","9,820","7,498",
4,매일유업,현금배당금총액(백만원),"8,632","8,872","6,092",
5,매일유업,주식배당금총액(백만원),-,-,-,
6,매일유업,(연결)현금배당성향(%),59.97,11.95,10.57,
7,매일유업,현금배당수익률(%),2.24,1.75,1.15,보통주
8,매일유업,현금배당수익률(%),-,-,-,
9,매일유업,주식배당수익률(%),-,-,-,
10,매일유업,주식배당수익률(%),-,-,-,
11,매일유업,주당 현금배당금(원),"1,200","1,200",800,보통주
12,매일유업,주당 현금배당금(원),-,-,-,
13,매일유업,주당 주식배당(주),-,-,-,
14,매일유업,주당 주식배당(주),-,-,-,
15,매일유업,주당 주식배당(주),-,-,-,
