,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,성창기업지주,주당액면가액(원),500,500,500,
1,성창기업지주,(연결)당기순이익(백만원),"-13,134","5,938","5,064",
2,성창기업지주,(별도)당기순이익(백만원),246,620,"1,038",
3,성창기업지주,(연결)주당순이익(원),-206,92,78,
4,성창기업지주,현금배당금총액(백만원),-,-,-,
5,성창기업지주,주식배당금총액(백만원),-,-,-,
6,성창기업지주,(연결)현금배당성향(%),-,-,-,
7,성창기업지주,현금배당수익률(%),-,-,-,보통주
8,성창기업지주,현금배당수익률(%),-,-,-,
9,성창기업지주,주식배당수익률(%),-,-,-,보통주
10,성창기업지주,주식배당수익률(%),-,-,-,
11,성창기업지주,주당 현금배당금(원),-,-,-,보통주
12,성창기업지주,주당 현금배당금(원),-,-,-,
13,성창기업지주,주당 주식배당(주),-,-,-,보통주
14,성창기업지주,주당 주식배당(주),-,-,-,
