,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,GS건설,주당액면가액(원),"5,000","5,000","5,000",
1,GS건설,(연결)당기순이익(백만원),"339,274","408,477","311,695",
2,GS건설,(별도)당기순이익(백만원),"240,673","317,165","326,944",
3,GS건설,(연결)주당순이익(원),"3,997","4,834","3,919",
4,GS건설,현금배당금총액(백만원),"110,356","110,356","96,019",
5,GS건설,주식배당금총액(백만원),-,-,-,
6,GS건설,(연결)현금배당성향(%),32.50,27.00,30.80,
7,GS건설,현금배당수익률(%),5.70,3.10,3.40,보통주
8,GS건설,현금배당수익률(%),-,-,-,우선주
9,GS건설,주식배당수익률(%),-,-,-,보통주
10,GS건설,주식배당수익률(%),-,-,-,우선주
11,GS건설,주당 현금배당금(원),"1,300","1,300","1,200",보통주
12,GS건설,주당 현금배당금(원),-,-,-,우선주
13,GS건설,주당 주식배당(주),-,-,-,보통주
14,GS건설,주당 주식배당(주),-,-,-,우선주
