,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한신기계공업,주당액면가액(원),500,500,500,
1,한신기계공업,(연결)당기순이익(백만원),"-4,733","4,087","3,461",
2,한신기계공업,(별도)당기순이익(백만원),"-3,661","5,034","3,461",
3,한신기계공업,(연결)주당순이익(원),-148,133,111,
4,한신기계공업,현금배당금총액(백만원),324,"1,385","1,078",
5,한신기계공업,주식배당금총액(백만원),-,-,-,
6,한신기계공업,(연결)현금배당성향(%),-6.85,33.90,31.10,
7,한신기계공업,현금배당수익률(%),0.20,1.20,2.20,보통주
8,한신기계공업,현금배당수익률(%),-,-,-,
9,한신기계공업,주식배당수익률(%),-,-,-,
10,한신기계공업,주식배당수익률(%),-,-,-,
11,한신기계공업,주당 현금배당금(원),10,45,35,보통주
12,한신기계공업,주당 현금배당금(원),-,-,-,
13,한신기계공업,주당 주식배당(주),-,-,-,
14,한신기계공업,주당 주식배당(주),-,-,-,
