,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,DL건설,주당액면가액(원),"5,000","5,000","5,000",
1,DL건설,(연결)당기순이익(백만원),"55,421","175,561","149,320",
2,DL건설,(별도)당기순이익(백만원),-,-,-,
3,DL건설,(연결)주당순이익(원),"2,445","7,911","7,953",
4,DL건설,현금배당금총액(백만원),"7,012","18,037","18,129",
5,DL건설,주식배당금총액(백만원),-,-,-,
6,DL건설,(연결)현금배당성향(%),9.95,9.42,8.12,
7,DL건설,현금배당수익률(%),1.70,2.76,1.87,보통주
8,DL건설,현금배당수익률(%),-,-,-,우선주
9,DL건설,주식배당수익률(%),-,-,-,
10,DL건설,주식배당수익률(%),-,-,-,
11,DL건설,주당 현금배당금(원),250,750,550,보통주
12,DL건설,주당 현금배당금(원),"1,196","1,196","4,784",우선주
13,DL건설,주당 주식배당(주),-,-,-,
14,DL건설,주당 주식배당(주),-,-,-,
