,corp_name,se,thstrm,frmtrm,lwfr
0,사조오양,주당액면가액(원),"5,000","5,000","5,000"
1,사조오양,(연결)당기순이익(백만원),"8,527","15,770","18,457"
2,사조오양,(별도)당기순이익(백만원),-,-,-
3,사조오양,(연결)주당순이익(원),905,"1,674","1,959"
4,사조오양,현금배당금총액(백만원),"1,131","1,885","1,413"
5,사조오양,주식배당금총액(백만원),-,-,-
6,사조오양,(연결)현금배당성향(%),13.30,11.90,7.60
7,사조오양,현금배당수익률(%),1.50,2.20,1.60
8,사조오양,현금배당수익률(%),-,-,-
9,사조오양,주식배당수익률(%),-,-,-
10,사조오양,주식배당수익률(%),-,-,-
11,사조오양,주당 현금배당금(원),120,200,150
12,사조오양,주당 현금배당금(원),-,-,-
13,사조오양,주당 주식배당(주),-,-,-
14,사조오양,주당 주식배당(주),-,-,-
