,corp_name,se,thstrm,frmtrm,lwfr
0,삼호개발,주당액면가액(원),500,500,500
1,삼호개발,(연결)당기순이익(백만원),"5,926","13,927","18,598"
2,삼호개발,(별도)당기순이익(백만원),"4,978","12,143","14,518"
3,삼호개발,(연결)주당순이익(원),265,621,802
4,삼호개발,현금배당금총액(백만원),"4,248","4,248","4,370"
5,삼호개발,주식배당금총액(백만원),-,-,-
6,삼호개발,(연결)현금배당성향(%),71.69,30.50,23.50
7,삼호개발,현금배당수익률(%),4.69,3.76,4.36
8,삼호개발,현금배당수익률(%),-,-,-
9,삼호개발,주식배당수익률(%),-,-,-
10,삼호개발,주식배당수익률(%),-,-,-
11,삼호개발,주당 현금배당금(원),190,190,190
12,삼호개발,주당 현금배당금(원),-,-,-
13,삼호개발,주당 주식배당(주),-,-,-
14,삼호개발,주당 주식배당(주),-,-,-
