,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,신풍제약,주당액면가액(원),500,500,500,
1,신풍제약,(연결)당기순이익(백만원),-,"-11,526","5,046",
2,신풍제약,(별도)당기순이익(백만원),-,"-18,522","1,525",
3,신풍제약,(연결)주당순이익(원),-,-225,100,
4,신풍제약,현금배당금총액(백만원),-,-,"5,156",
5,신풍제약,주식배당금총액(백만원),-,-,-,
6,신풍제약,(연결)현금배당성향(%),-,-,102.18,
7,신풍제약,현금배당수익률(%),-,-,0.10,보통주
8,신풍제약,현금배당수익률(%),-,-,0.10,우선주
9,신풍제약,주식배당수익률(%),-,-,-,보통주
10,신풍제약,주식배당수익률(%),-,-,-,우선주
11,신풍제약,주당 현금배당금(원),-,-,100,보통주
12,신풍제약,주당 현금배당금(원),-,-,115,우선주
13,신풍제약,주당 주식배당(주),-,-,-,보통주
14,신풍제약,주당 주식배당(주),-,-,-,우선주
