,corp_name,se,thstrm,frmtrm,lwfr
0,케이씨티시,주당액면가액(원),500,500,500
1,케이씨티시,(연결)당기순이익(백만원),"26,369","20,356","12,940"
2,케이씨티시,(별도)당기순이익(백만원),"12,222","14,575","10,902"
3,케이씨티시,(연결)주당순이익(원),882,681,433
4,케이씨티시,현금배당금총액(백만원),"1,794","1,794","1,495"
5,케이씨티시,주식배당금총액(백만원),-,-,-
6,케이씨티시,(연결)현금배당성향(%),6.82,8.81,11.50
7,케이씨티시,현금배당수익률(%),1.30,0.86,1.37
8,케이씨티시,현금배당수익률(%),-,-,-
9,케이씨티시,주식배당수익률(%),-,-,-
10,케이씨티시,주식배당수익률(%),-,-,-
11,케이씨티시,주당 현금배당금(원),60,60,50
12,케이씨티시,주당 현금배당금(원),-,-,-
13,케이씨티시,주당 주식배당(주),-,-,-
14,케이씨티시,주당 주식배당(주),-,-,-
