,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한전기술,주당액면가액(원),200,200,200,
1,한전기술,(연결)당기순이익(백만원),"17,954","16,452","20,160",
2,한전기술,(별도)당기순이익(백만원),"17,954","16,452","20,160",
3,한전기술,(연결)주당순이익(원),472,432,530,
4,한전기술,현금배당금총액(백만원),"10,766","9,054","10,728",
5,한전기술,주식배당금총액(백만원),-,-,-,
6,한전기술,(연결)현금배당성향(%),60.00,55.00,53.20,
7,한전기술,현금배당수익률(%),0.51,0.28,1.62,보통주
8,한전기술,현금배당수익률(%),-,-,-,
9,한전기술,주식배당수익률(%),-,-,-,
10,한전기술,주식배당수익률(%),-,-,-,
11,한전기술,주당 현금배당금(원),283,238,282,보통주
12,한전기술,주당 현금배당금(원),-,-,-,
13,한전기술,주당 주식배당(주),-,-,-,
14,한전기술,주당 주식배당(주),-,-,-,
