,corp_name,se,thstrm,frmtrm,lwfr
0,휴니드테크놀러지스,주당액면가액(원),"5,000","5,000","5,000"
1,휴니드테크놀러지스,(연결)당기순이익(백만원),"9,259","13,016","6,333"
2,휴니드테크놀러지스,(별도)당기순이익(백만원),-,-,-
3,휴니드테크놀러지스,(연결)주당순이익(원),707,994,479
4,휴니드테크놀러지스,현금배당금총액(백만원),-,-,-
5,휴니드테크놀러지스,주식배당금총액(백만원),-,-,-
6,휴니드테크놀러지스,(연결)현금배당성향(%),-,-,-
7,휴니드테크놀러지스,현금배당수익률(%),-,-,-
8,휴니드테크놀러지스,현금배당수익률(%),-,-,-
9,휴니드테크놀러지스,주식배당수익률(%),-,-,-
10,휴니드테크놀러지스,주식배당수익률(%),-,-,-
11,휴니드테크놀러지스,주당 현금배당금(원),-,-,-
12,휴니드테크놀러지스,주당 현금배당금(원),-,-,-
13,휴니드테크놀러지스,주당 주식배당(주),-,-,-
14,휴니드테크놀러지스,주당 주식배당(주),-,-,-
