,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,제주은행,주당액면가액(원),"5,000","5,000","5,000",
1,제주은행,(연결)당기순이익(백만원),"22,820","18,446","17,521",
2,제주은행,(별도)당기순이익(백만원),"22,820","18,446","17,521",
3,제주은행,(연결)주당순이익(원),636,514,481,
4,제주은행,현금배당금총액(백만원),"3,213","3,213","3,213",
5,제주은행,주식배당금총액(백만원),-,-,-,
6,제주은행,(연결)현금배당성향(%),14.10,17.40,18.30,
7,제주은행,현금배당수익률(%),0.99,1.50,2.96,보통주
8,제주은행,현금배당수익률(%),-,-,-,우선주
9,제주은행,주식배당수익률(%),-,-,-,보통주
10,제주은행,주식배당수익률(%),-,-,-,우선주
11,제주은행,주당 현금배당금(원),100,100,100,보통주
12,제주은행,주당 현금배당금(원),-,-,-,우선주
13,제주은행,주당 주식배당(주),-,-,-,보통주
14,제주은행,주당 주식배당(주),-,-,-,우선주
