,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동양고속,주당액면가액(원),"5,000","5,000","5,000",
1,동양고속,(연결)당기순이익(백만원),"-12,794","-23,944","-16,411",
2,동양고속,(별도)당기순이익(백만원),"-12,790","-23,923","-16,395",
3,동양고속,(연결)주당순이익(원),"-4,899","-9,142","-6,230",
4,동양고속,현금배당금총액(백만원),-,-,"1,314",
5,동양고속,주식배당금총액(백만원),-,-,-,
6,동양고속,(연결)현금배당성향(%),-,-,-8.01,
7,동양고속,현금배당수익률(%),-,-,1.74,보통주
8,동양고속,현금배당수익률(%),-,-,-,
9,동양고속,주식배당수익률(%),-,-,-,보통주
10,동양고속,주식배당수익률(%),-,-,-,
11,동양고속,주당 현금배당금(원),-,-,500,보통주
12,동양고속,주당 현금배당금(원),-,-,-,
13,동양고속,주당 주식배당(주),-,-,-,보통주
14,동양고속,주당 주식배당(주),-,-,-,
