,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아세아시멘트,주당액면가액(원),500,"5,000","5,000",
1,아세아시멘트,(연결)당기순이익(백만원),"63,524","94,664","23,738",
2,아세아시멘트,(별도)당기순이익(백만원),"49,528","56,918","14,294",
3,아세아시멘트,(연결)주당순이익(원),"1,631","2,431","6,095",
4,아세아시멘트,현금배당금총액(백만원),"8,763","8,763","4,868",
5,아세아시멘트,주식배당금총액(백만원),-,-,-,
6,아세아시멘트,(연결)현금배당성향(%),13.79,9.26,20.51,
7,아세아시멘트,현금배당수익률(%),2.32,1.84,1.72,보통주
8,아세아시멘트,현금배당수익률(%),-,-,-,우선주
9,아세아시멘트,주식배당수익률(%),-,-,-,보통주
10,아세아시멘트,주식배당수익률(%),-,-,-,우선주
11,아세아시멘트,주당 현금배당금(원),225,"2,250","1,250",보통주
12,아세아시멘트,주당 현금배당금(원),-,-,-,우선주
13,아세아시멘트,주당 주식배당(주),-,-,-,보통주
14,아세아시멘트,주당 주식배당(주),-,-,-,우선주
