,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,쌍용씨앤이,주당액면가액(원),100,100,100,
1,쌍용씨앤이,(연결)당기순이익(백만원),"127,780","185,957","138,181",
2,쌍용씨앤이,(별도)당기순이익(백만원),"144,327","179,291","134,193",
3,쌍용씨앤이,(연결)주당순이익(원),254,370,275,
4,쌍용씨앤이,현금배당금총액(백만원),"221,004","221,004","221,675",
5,쌍용씨앤이,주식배당금총액(백만원),-,-,-,
6,쌍용씨앤이,(연결)현금배당성향(%),173.00,118.80,160.40,
7,쌍용씨앤이,현금배당수익률(%),7.40,5.60,6.30,보통주
8,쌍용씨앤이,현금배당수익률(%),-,-,-,우선주
9,쌍용씨앤이,주식배당수익률(%),-,-,-,보통주
10,쌍용씨앤이,주식배당수익률(%),-,-,-,우선주
11,쌍용씨앤이,주당 현금배당금(원),440,440,440,보통주
12,쌍용씨앤이,주당 현금배당금(원),-,-,-,우선주
13,쌍용씨앤이,주당 주식배당(주),-,-,-,보통주
14,쌍용씨앤이,주당 주식배당(주),-,-,-,우선주
