,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,에스앤에스텍,주당액면가액(원),500,500,500,
1,에스앤에스텍,(연결)당기순이익(백만원),"17,464","11,499","10,996",
2,에스앤에스텍,(별도)당기순이익(백만원),"17,527","11,499","11,114",
3,에스앤에스텍,(연결)주당순이익(원),838,552,556,
4,에스앤에스텍,현금배당금총액(백만원),"3,124","2,083","1,666",
5,에스앤에스텍,주식배당금총액(백만원),-,-,-,
6,에스앤에스텍,(연결)현금배당성향(%),17.90,18.10,14.40,
7,에스앤에스텍,현금배당수익률(%),0.60,0.30,0.20,보통주
8,에스앤에스텍,현금배당수익률(%),-,-,-,
9,에스앤에스텍,주식배당수익률(%),-,-,-,보통주
10,에스앤에스텍,주식배당수익률(%),-,-,-,
11,에스앤에스텍,주당 현금배당금(원),150,100,80,보통주
12,에스앤에스텍,주당 현금배당금(원),-,-,-,
13,에스앤에스텍,주당 주식배당(주),-,-,-,보통주
14,에스앤에스텍,주당 주식배당(주),-,-,-,
