,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,고려제강,주당액면가액(원),"1,000","1,000","1,000",
1,고려제강,(연결)당기순이익(백만원),"81,030","129,802","8,420",
2,고려제강,(별도)당기순이익(백만원),"45,129","43,957","11,727",
3,고려제강,(연결)주당순이익(원),"3,524","5,645",366,
4,고려제강,현금배당금총액(백만원),"6,898","6,898","5,998",
5,고려제강,주식배당금총액(백만원),-,-,-,
6,고려제강,(연결)현금배당성향(%),9.00,5.00,71.00,
7,고려제강,현금배당수익률(%),1.36,1.54,1.83,보통주식
8,고려제강,현금배당수익률(%),-,-,-,기타주식
9,고려제강,주식배당수익률(%),-,-,-,보통주식
10,고려제강,주식배당수익률(%),-,-,-,기타주식
11,고려제강,주당 현금배당금(원),300,300,300,보통주식
12,고려제강,주당 현금배당금(원),-,-,-,기타주식
13,고려제강,주당 주식배당(주),-,-,-,보통주식
14,고려제강,주당 주식배당(주),-,-,-,기타주식
