,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,신세계인터내셔날,주당액면가액(원),"1,000","1,000","1,000",
1,신세계인터내셔날,(연결)당기순이익(백만원),"118,792","82,629","50,917",
2,신세계인터내셔날,(별도)당기순이익(백만원),"89,493","56,149","61,611",
3,신세계인터내셔날,(연결)주당순이익(원),"3,313","2,300","1,426",
4,신세계인터내셔날,현금배당금총액(백만원),"17,850","10,710","7,854",
5,신세계인터내셔날,주식배당금총액(백만원),-,-,-,
6,신세계인터내셔날,(연결)현금배당성향(%),15.03,12.96,15.42,
7,신세계인터내셔날,현금배당수익률(%),1.97,1.02,0.70,보통주
8,신세계인터내셔날,현금배당수익률(%),-,-,-,
9,신세계인터내셔날,주식배당수익률(%),-,-,-,보통주
10,신세계인터내셔날,주식배당수익률(%),-,-,-,
11,신세계인터내셔날,주당 현금배당금(원),500,300,220,보통주
12,신세계인터내셔날,주당 현금배당금(원),-,-,-,
13,신세계인터내셔날,주당 주식배당(주),-,-,-,보통주
14,신세계인터내셔날,주당 주식배당(주),-,-,-,
