,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,세방,주당액면가액(원),500,500,500,
1,세방,(연결)당기순이익(백만원),"105,527","52,434","32,611",
2,세방,(별도)당기순이익(백만원),"39,359","17,645","9,684",
3,세방,(연결)주당순이익(원),"4,819","2,342","1,436",
4,세방,현금배당금총액(백만원),"6,535","4,433","4,298",
5,세방,주식배당금총액(백만원),-,-,-,
6,세방,(연결)현금배당성향(%),6.19,8.45,13.18,
7,세방,현금배당수익률(%),1.09,1.70,1.72,보통주
8,세방,현금배당수익률(%),1.10,2.81,2.79,우선주
9,세방,주식배당수익률(%),-,-,-,보통주
10,세방,주식배당수익률(%),-,-,-,우선주
11,세방,주당 현금배당금(원),300,200,190,보통주
12,세방,주당 현금배당금(원),305,205,195,우선주
13,세방,주당 주식배당(주),-,-,-,보통주
14,세방,주당 주식배당(주),-,-,-,우선주
