,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SPC삼립,주당액면가액(원),"5,000","5,000","5,000",
1,SPC삼립,(연결)당기순이익(백만원),"53,237","40,472","-12,380",
2,SPC삼립,(별도)당기순이익(백만원),"45,928","41,433","-10,401",
3,SPC삼립,(연결)주당순이익(원),"6,568","4,990","-1,537",
4,SPC삼립,현금배당금총액(백만원),"13,779","8,983","5,900",
5,SPC삼립,주식배당금총액(백만원),-,-,-,
6,SPC삼립,(연결)현금배당성향(%),25.90,22.20,-47.70,
7,SPC삼립,현금배당수익률(%),2.30,2.10,1.60,보통주
8,SPC삼립,현금배당수익률(%),-,-,-,우선주
9,SPC삼립,주식배당수익률(%),-,-,-,보통주
10,SPC삼립,주식배당수익률(%),-,-,-,우선주
11,SPC삼립,주당 현금배당금(원),"1,700","1,500","1,104",보통주
12,SPC삼립,주당 현금배당금(원),-,-,-,우선주
13,SPC삼립,주당 주식배당(주),-,-,-,보통주
14,SPC삼립,주당 주식배당(주),-,-,-,우선주
