,corp_name,se,thstrm,frmtrm,lwfr
0,아이에이치큐,주당액면가액(원),500,500,500
1,아이에이치큐,(연결)당기순이익(백만원),"-102,472","-10,146","-18,235"
2,아이에이치큐,(별도)당기순이익(백만원),"-108,464","-6,119","-19,616"
3,아이에이치큐,(연결)주당순이익(원),-623,-71,-127
4,아이에이치큐,현금배당금총액(백만원),-,-,-
5,아이에이치큐,주식배당금총액(백만원),-,-,-
6,아이에이치큐,(연결)현금배당성향(%),-,-,-
7,아이에이치큐,현금배당수익률(%),-,-,-
8,아이에이치큐,현금배당수익률(%),-,-,-
9,아이에이치큐,주식배당수익률(%),-,-,-
10,아이에이치큐,주식배당수익률(%),-,-,-
11,아이에이치큐,주당 현금배당금(원),-,-,-
12,아이에이치큐,주당 현금배당금(원),-,-,-
13,아이에이치큐,주당 주식배당(주),-,-,-
14,아이에이치큐,주당 주식배당(주),-,-,-
