,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,케이씨씨,주당액면가액(원),"5,000","5,000","5,000",
1,케이씨씨,(연결)당기순이익(백만원),"33,863","-45,780","596,399",
2,케이씨씨,(별도)당기순이익(백만원),"7,343","63,511","705,810",
3,케이씨씨,(연결)주당순이익(원),"4,564","-5,978","72,945",
4,케이씨씨,현금배당금총액(백만원),"58,833","53,607","44,080",
5,케이씨씨,주식배당금총액(백만원),-,-,-,
6,케이씨씨,(연결)현금배당성향(%),173.74,-117.10,7.39,
7,케이씨씨,현금배당수익률(%),3.60,2.26,2.97,의결권 있는 주식
8,케이씨씨,현금배당수익률(%),-,-,-,의결권 없는 주식
9,케이씨씨,주식배당수익률(%),-,-,-,의결권 있는 주식
10,케이씨씨,주식배당수익률(%),-,-,-,의결권 없는 주식
11,케이씨씨,주당 현금배당금(원),"8,000","7,000","5,700",의결권 있는 주식
12,케이씨씨,주당 현금배당금(원),-,-,-,의결권 없는 주식
13,케이씨씨,주당 주식배당(주),-,-,-,의결권 있는 주식
14,케이씨씨,주당 주식배당(주),-,-,-,의결권 없는 주식
