,corp_name,se,thstrm,frmtrm,lwfr
0,SBS,주당액면가액(원),"5,000","5,000","5,000"
1,SBS,(연결)당기순이익(백만원),"156,555","144,824","-57,791"
2,SBS,(별도)당기순이익(백만원),"120,373","107,675","-74,104"
3,SBS,(연결)주당순이익(원),"8,623","7,693","-3,569"
4,SBS,현금배당금총액(백만원),"17,690","17,690",-
5,SBS,주식배당금총액(백만원),-,-,-
6,SBS,(연결)현금배당성향(%),11.60,13.00,-
7,SBS,현금배당수익률(%),2.80,2.20,-
8,SBS,현금배당수익률(%),-,-,-
9,SBS,주식배당수익률(%),-,-,-
10,SBS,주식배당수익률(%),-,-,-
11,SBS,주당 현금배당금(원),"1,000","1,000",-
12,SBS,주당 현금배당금(원),-,-,-
13,SBS,주당 주식배당(주),-,-,-
14,SBS,주당 주식배당(주),-,-,-
