,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데관광개발,주당액면가액(원),500,500,500,
1,롯데관광개발,(연결)당기순이익(백만원),"-224,701","-200,585","-81,926",
2,롯데관광개발,(별도)당기순이익(백만원),"-190,809","-181,391","-74,577",
3,롯데관광개발,(연결)주당순이익(원),"-3,136","-2,895","-1,183",
4,롯데관광개발,현금배당금총액(백만원),-,-,-,
5,롯데관광개발,주식배당금총액(백만원),-,-,-,
6,롯데관광개발,(연결)현금배당성향(%),-,-,-,
7,롯데관광개발,현금배당수익률(%),-,-,-,보통주
8,롯데관광개발,현금배당수익률(%),-,-,-,우선주
9,롯데관광개발,주식배당수익률(%),-,-,-,보통주
10,롯데관광개발,주식배당수익률(%),-,-,-,우선주
11,롯데관광개발,주당 현금배당금(원),-,-,-,보통주
12,롯데관광개발,주당 현금배당금(원),-,-,-,우선주
13,롯데관광개발,주당 주식배당(주),-,-,-,보통주
14,롯데관광개발,주당 주식배당(주),-,-,-,우선주
