,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SGC에너지,주당액면가액(원),"5,000","5,000","5,000",
1,SGC에너지,(연결)당기순이익(백만원),"148,412","98,486","31,722",
2,SGC에너지,(별도)당기순이익(백만원),"84,483","40,328","8,456",
3,SGC에너지,(연결)주당순이익(원),"8,093","4,270","2,169",
4,SGC에너지,현금배당금총액(백만원),"24,492","21,611","21,935",
5,SGC에너지,주식배당금총액(백만원),-,-,-,
6,SGC에너지,(연결)현금배당성향(%),21.70,36.10,69.20,
7,SGC에너지,현금배당수익률(%),5.00,3.30,4.10,보통주
8,SGC에너지,현금배당수익률(%),-,-,-,
9,SGC에너지,주식배당수익률(%),-,-,-,보통주
10,SGC에너지,주식배당수익률(%),-,-,-,
11,SGC에너지,주당 현금배당금(원),"1,700","1,500","1,500",보통주
12,SGC에너지,주당 현금배당금(원),-,-,-,
13,SGC에너지,주당 주식배당(주),-,-,-,보통주
14,SGC에너지,주당 주식배당(주),-,-,-,
