,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데정밀화학,주당액면가액(원),"5,000","5,000","5,000",
1,롯데정밀화학,(연결)당기순이익(백만원),"146,159","585,458","198,792",
2,롯데정밀화학,(별도)당기순이익(백만원),"386,539","265,022","160,861",
3,롯데정밀화학,(연결)주당순이익(원),"5,738","22,986","7,805",
4,롯데정밀화학,현금배당금총액(백만원),"89,145","58,581","38,205",
5,롯데정밀화학,주식배당금총액(백만원),-,-,-,
6,롯데정밀화학,(연결)현금배당성향(%),61.00,10.00,19.20,
7,롯데정밀화학,현금배당수익률(%),5.90,3.00,2.80,보통주
8,롯데정밀화학,현금배당수익률(%),-,-,-,우선주
9,롯데정밀화학,주식배당수익률(%),-,-,-,보통주
10,롯데정밀화학,주식배당수익률(%),-,-,-,우선주
11,롯데정밀화학,주당 현금배당금(원),"3,500","2,300","1,500",보통주
12,롯데정밀화학,주당 현금배당금(원),-,-,-,우선주
13,롯데정밀화학,주당 주식배당(주),-,-,-,보통주
14,롯데정밀화학,주당 주식배당(주),-,-,-,우선주
