,corp_name,se,thstrm,frmtrm,lwfr
0,쿠쿠홈시스,주당액면가액(원),100,100,100
1,쿠쿠홈시스,(연결)당기순이익(백만원),"114,551","131,064","77,888"
2,쿠쿠홈시스,(별도)당기순이익(백만원),"116,344","62,015","68,175"
3,쿠쿠홈시스,(연결)주당순이익(원),"5,118","5,084","2,935"
4,쿠쿠홈시스,현금배당금총액(백만원),"15,696","14,575","13,453"
5,쿠쿠홈시스,주식배당금총액(백만원),-,-,-
6,쿠쿠홈시스,(연결)현금배당성향(%),13.68,12.78,20.44
7,쿠쿠홈시스,현금배당수익률(%),2.20,1.68,1.55
8,쿠쿠홈시스,현금배당수익률(%),-,-,-
9,쿠쿠홈시스,주식배당수익률(%),-,-,-
10,쿠쿠홈시스,주식배당수익률(%),-,-,-
11,쿠쿠홈시스,주당 현금배당금(원),700,650,600
12,쿠쿠홈시스,주당 현금배당금(원),-,-,-
13,쿠쿠홈시스,주당 주식배당(주),-,-,-
14,쿠쿠홈시스,주당 주식배당(주),-,-,-
