,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,디씨엠,주당액면가액(원),500,500,500,
1,디씨엠,(연결)당기순이익(백만원),"37,642","50,755","19,962",
2,디씨엠,(별도)당기순이익(백만원),-,-,-,
3,디씨엠,(연결)주당순이익(원),"4,097","5,524","2,166",
4,디씨엠,현금배당금총액(백만원),"8,269","8,269","4,594",
5,디씨엠,주식배당금총액(백만원),-,-,-,
6,디씨엠,(연결)현금배당성향(%),21.97,16.29,23.01,
7,디씨엠,현금배당수익률(%),6.32,3.98,4.15,보통주
8,디씨엠,현금배당수익률(%),-,-,-,
9,디씨엠,주식배당수익률(%),-,-,-,보통주
10,디씨엠,주식배당수익률(%),-,-,-,
11,디씨엠,주당 현금배당금(원),900,900,500,보통주
12,디씨엠,주당 현금배당금(원),-,-,-,
13,디씨엠,주당 주식배당(주),-,-,-,보통주
14,디씨엠,주당 주식배당(주),-,-,-,
