,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,효성 ITX,주당액면가액(원),500,500,500,
1,효성 ITX,(연결)당기순이익(백만원),"14,921","14,388","12,749",
2,효성 ITX,(별도)당기순이익(백만원),"15,084","14,090","15,418",
3,효성 ITX,(연결)주당순이익(원),"1,254","1,212","1,068",
4,효성 ITX,현금배당금총액(백만원),"8,935","8,935","8,949",
5,효성 ITX,주식배당금총액(백만원),-,-,-,
6,효성 ITX,(연결)현금배당성향(%),59.88,62.10,70.19,
7,효성 ITX,현금배당수익률(%),5.27,3.71,3.49,보통주
8,효성 ITX,현금배당수익률(%),-,-,-,우선주
9,효성 ITX,주식배당수익률(%),-,-,-,보통주
10,효성 ITX,주식배당수익률(%),-,-,-,우선주
11,효성 ITX,주당 현금배당금(원),750,750,750,보통주
12,효성 ITX,주당 현금배당금(원),755,755,755,우선주
13,효성 ITX,주당 주식배당(주),-,-,-,보통주
14,효성 ITX,주당 주식배당(주),-,-,-,우선주
