,corp_name,se,thstrm,frmtrm,lwfr
0,LS네트웍스,주당액면가액(원),"5,000","5,000","5,000"
1,LS네트웍스,(연결)당기순이익(백만원),"-2,397","60,088","-24,669"
2,LS네트웍스,(별도)당기순이익(백만원),"4,826","59,593","-46,701"
3,LS네트웍스,(연결)주당순이익(원),-33,818,-336
4,LS네트웍스,현금배당금총액(백만원),-,-,-
5,LS네트웍스,주식배당금총액(백만원),-,-,-
6,LS네트웍스,(연결)현금배당성향(%),-,-,-
7,LS네트웍스,현금배당수익률(%),-,-,-
8,LS네트웍스,현금배당수익률(%),-,-,-
9,LS네트웍스,주식배당수익률(%),-,-,-
10,LS네트웍스,주식배당수익률(%),-,-,-
11,LS네트웍스,주당 현금배당금(원),-,-,-
12,LS네트웍스,주당 현금배당금(원),-,-,-
13,LS네트웍스,주당 주식배당(주),-,-,-
14,LS네트웍스,주당 주식배당(주),-,-,-
