,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동방아그로,주당액면가액(원),500,500,500,
1,동방아그로,(연결)당기순이익(백만원),"6,779","6,996","6,718",
2,동방아그로,(별도)당기순이익(백만원),"6,752","6,977","6,693",
3,동방아그로,(연결)주당순이익(원),546,570,569,
4,동방아그로,현금배당금총액(백만원),"3,102","4,342","4,436",
5,동방아그로,주식배당금총액(백만원),-,-,-,
6,동방아그로,(연결)현금배당성향(%),45.80,62.10,66.00,
7,동방아그로,현금배당수익률(%),3.80,4.90,5.70,보통주
8,동방아그로,현금배당수익률(%),-,-,-,우선주
9,동방아그로,주식배당수익률(%),-,-,-,보통주
10,동방아그로,주식배당수익률(%),-,-,-,우선주
11,동방아그로,주당 현금배당금(원),250,350,370,보통주
12,동방아그로,주당 현금배당금(원),255,355,375,우선주
13,동방아그로,주당 주식배당(주),-,-,-,보통주
14,동방아그로,주당 주식배당(주),-,-,-,우선주
