,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,전방,주당액면가액(원),"5,000","5,000","5,000",
1,전방,(연결)당기순이익(백만원),"67,921",160,"5,903",
2,전방,(별도)당기순이익(백만원),"67,885",279,"7,701",
3,전방,(연결)주당순이익(원),"59,764",140,"5,181",
4,전방,현금배당금총액(백만원),"1,136",-,-,
5,전방,주식배당금총액(백만원),-,-,-,
6,전방,(연결)현금배당성향(%),1.67,-,-,
7,전방,현금배당수익률(%),20.00,-,-,보통주
8,전방,현금배당수익률(%),-,-,-,우선주
9,전방,주식배당수익률(%),-,-,-,보통주
10,전방,주식배당수익률(%),-,-,-,우선주
11,전방,주당 현금배당금(원),"1,000",-,-,보통주
12,전방,주당 현금배당금(원),-,-,-,우선주
13,전방,주당 주식배당(주),-,-,-,보통주
14,전방,주당 주식배당(주),-,-,-,우선주
