,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,그린케미칼,주당액면가액(원),500,500,500,
1,그린케미칼,(연결)당기순이익(백만원),"2,870","15,929","10,340",
2,그린케미칼,(별도)당기순이익(백만원),-,-,-,
3,그린케미칼,(연결)주당순이익(원),123,683,442,
4,그린케미칼,현금배당금총액(백만원),"5,365","5,132","4,898",
5,그린케미칼,주식배당금총액(백만원),-,-,-,
6,그린케미칼,(연결)현금배당성향(%),186.93,32.22,47.36,
7,그린케미칼,현금배당수익률(%),2.30,2.39,2.25,보통주
8,그린케미칼,현금배당수익률(%),-,-,-,우선주
9,그린케미칼,주식배당수익률(%),-,-,-,보통주
10,그린케미칼,주식배당수익률(%),-,-,-,우선주
11,그린케미칼,주당 현금배당금(원),230,220,210,보통주
12,그린케미칼,주당 현금배당금(원),-,-,-,우선주
13,그린케미칼,주당 주식배당(주),-,-,-,보통주
14,그린케미칼,주당 주식배당(주),-,-,-,우선주
