,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SK증권,주당액면가액(원),500,500,500,
1,SK증권,(연결)당기순이익(백만원),"8,609","41,432","12,294",
2,SK증권,(별도)당기순이익(백만원),"4,441","27,510","9,256",
3,SK증권,(연결)주당순이익(원),23,92,25,
4,SK증권,현금배당금총액(백만원),"2,109","6,326","4,388",
5,SK증권,주식배당금총액(백만원),-,-,-,
6,SK증권,(연결)현금배당성향(%),24.50,15.27,35.69,
7,SK증권,현금배당수익률(%),0.76,1.48,1.26,보통주
8,SK증권,현금배당수익률(%),0.38,0.50,0.29,우선주
9,SK증권,주식배당수익률(%),-,-,-,보통주
10,SK증권,주식배당수익률(%),-,-,-,우선주
11,SK증권,주당 현금배당금(원),5,15,10,보통주
12,SK증권,주당 현금배당금(원),10,20,15,우선주
13,SK증권,주당 주식배당(주),-,-,-,보통주
14,SK증권,주당 주식배당(주),-,-,-,우선주
