,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데케미칼,주당액면가액(원),"5,000","5,000","5,000",
1,롯데케미칼,(연결)당기순이익(백만원),"27,820","1,413,648","158,469",
2,롯데케미칼,(별도)당기순이익(백만원),"-318,348","836,972","115,572",
3,롯데케미칼,(연결)주당순이익(원),"1,802","38,911","4,623",
4,롯데케미칼,현금배당금총액(백만원),"118,967","284,486","123,392",
5,롯데케미칼,주식배당금총액(백만원),-,-,-,
6,롯데케미칼,(연결)현금배당성향(%),427.63,20.12,77.86,
7,롯데케미칼,현금배당수익률(%),2.00,3.65,1.37,보통주
8,롯데케미칼,현금배당수익률(%),-,-,-,우선주
9,롯데케미칼,주식배당수익률(%),-,-,-,보통주
10,롯데케미칼,주식배당수익률(%),-,-,-,우선주
11,롯데케미칼,주당 현금배당금(원),"3,500","8,300","3,600",보통주
12,롯데케미칼,주당 현금배당금(원),-,-,-,우선주
13,롯데케미칼,주당 주식배당(주),-,-,-,보통주
14,롯데케미칼,주당 주식배당(주),-,-,-,우선주
