,corp_name,se,thstrm,frmtrm,lwfr
0,용평리조트,주당액면가액(원),"5,000","5,000","5,000"
1,용평리조트,(연결)당기순이익(백만원),"-12,121","8,674","-17,562"
2,용평리조트,(별도)당기순이익(백만원),"-10,772","8,789","-17,522"
3,용평리조트,(연결)주당순이익(원),-252,180,-365
4,용평리조트,현금배당금총액(백만원),-,-,-
5,용평리조트,주식배당금총액(백만원),-,-,-
6,용평리조트,(연결)현금배당성향(%),-,-,-
7,용평리조트,현금배당수익률(%),-,-,-
8,용평리조트,현금배당수익률(%),-,-,-
9,용평리조트,주식배당수익률(%),-,-,-
10,용평리조트,주식배당수익률(%),-,-,-
11,용평리조트,주당 현금배당금(원),-,-,-
12,용평리조트,주당 현금배당금(원),-,-,-
13,용평리조트,주당 주식배당(주),-,-,-
14,용평리조트,주당 주식배당(주),-,-,-
