,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아세아,주당액면가액(원),"5,000","5,000","5,000",
1,아세아,(연결)당기순이익(백만원),"163,509","105,036","42,023",
2,아세아,(별도)당기순이익(백만원),"12,031","14,044","9,321",
3,아세아,(연결)주당순이익(원),"46,012","56,785","22,188",
4,아세아,현금배당금총액(백만원),"6,721","5,549","3,699",
5,아세아,주식배당금총액(백만원),-,-,-,
6,아세아,(연결)현금배당성향(%),8.00,5.28,8.80,
7,아세아,현금배당수익률(%),2.81,2.40,2.26,보통주
8,아세아,현금배당수익률(%),-,-,-,
9,아세아,주식배당수익률(%),-,-,-,보통주
10,아세아,주식배당수익률(%),-,-,-,
11,아세아,주당 현금배당금(원),"3,750","3,000","2,000",보통주
12,아세아,주당 현금배당금(원),-,-,-,
13,아세아,주당 주식배당(주),-,-,-,보통주
14,아세아,주당 주식배당(주),-,-,-,
