,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,계룡건설산업,주당액면가액(원),"5,000","5,000","5,000",
1,계룡건설산업,(연결)당기순이익(백만원),"60,339","156,418","95,414",
2,계룡건설산업,(별도)당기순이익(백만원),"58,220","149,700","101,814",
3,계룡건설산업,(연결)주당순이익(원),"6,828","17,601","10,992",
4,계룡건설산업,현금배당금총액(백만원),"4,429","7,086","5,315",
5,계룡건설산업,주식배당금총액(백만원),-,-,-,
6,계룡건설산업,(연결)현금배당성향(%),7.32,4.55,5.65,
7,계룡건설산업,현금배당수익률(%),2.70,2.40,2.20,보통주
8,계룡건설산업,현금배당수익률(%),-,-,-,우선주
9,계룡건설산업,주식배당수익률(%),-,-,-,보통주
10,계룡건설산업,주식배당수익률(%),-,-,-,우선주
11,계룡건설산업,주당 현금배당금(원),500,800,600,보통주
12,계룡건설산업,주당 현금배당금(원),-,-,-,우선주
13,계룡건설산업,주당 주식배당(주),-,-,-,보통주
14,계룡건설산업,주당 주식배당(주),-,-,-,우선주
