,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,에스티팜,주당액면가액(원),500,500,500,
1,에스티팜,(연결)당기순이익(백만원),"17,516","3,312","-12,147",
2,에스티팜,(별도)당기순이익(백만원),"16,091","4,990","-8,655",
3,에스티팜,(연결)주당순이익(원),957,177,-651,
4,에스티팜,현금배당금총액(백만원),"9,404","9,404",-,
5,에스티팜,주식배당금총액(백만원),-,-,-,
6,에스티팜,(연결)현금배당성향(%),54.00,284.00,-,
7,에스티팜,현금배당수익률(%),0.60,0.36,-,보통주
8,에스티팜,현금배당수익률(%),-,-,-,
9,에스티팜,주식배당수익률(%),-,-,-,
10,에스티팜,주식배당수익률(%),-,-,-,
11,에스티팜,주당 현금배당금(원),500,500,-,보통주
12,에스티팜,주당 현금배당금(원),-,-,-,
13,에스티팜,주당 주식배당(주),-,-,-,
14,에스티팜,주당 주식배당(주),-,-,-,
15,에스티팜,주당 주식배당(주),-,-,-,
