,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,엘앤씨바이오,주당액면가액(원),500,500,500,
1,엘앤씨바이오,(연결)당기순이익(백만원),"4,544","13,814","10,813",
2,엘앤씨바이오,(별도)당기순이익(백만원),"4,136","8,024","5,621",
3,엘앤씨바이오,(연결)주당순이익(원),200,620,492,
4,엘앤씨바이오,현금배당금총액(백만원),"1,134","1,134","1,094",
5,엘앤씨바이오,주식배당금총액(백만원),-,-,-,
6,엘앤씨바이오,(연결)현금배당성향(%),24.96,8.21,10.12,
7,엘앤씨바이오,현금배당수익률(%),0.22,0.14,0.14,보통주
8,엘앤씨바이오,현금배당수익률(%),-,-,-,우선주
9,엘앤씨바이오,주식배당수익률(%),-,-,-,보통주
10,엘앤씨바이오,주식배당수익률(%),-,-,-,우선주
11,엘앤씨바이오,주당 현금배당금(원),50,50,50,보통주
12,엘앤씨바이오,주당 현금배당금(원),-,-,-,우선주
13,엘앤씨바이오,주당 주식배당(주),-,-,-,보통주
14,엘앤씨바이오,주당 주식배당(주),-,-,-,우선주
