,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,미원에스씨,주당액면가액(원),500,500,500,
1,미원에스씨,(연결)당기순이익(백만원),"64,824","79,903","34,666",
2,미원에스씨,(별도)당기순이익(백만원),"70,424","81,174","34,863",
3,미원에스씨,(연결)주당순이익(원),"12,932","15,897","6,769",
4,미원에스씨,현금배당금총액(백만원),"11,522","10,546","8,610",
5,미원에스씨,주식배당금총액(백만원),-,-,-,
6,미원에스씨,(연결)현금배당성향(%),17.80,13.20,24.80,
7,미원에스씨,현금배당수익률(%),1.50,1.00,1.70,보통주
8,미원에스씨,현금배당수익률(%),-,-,-,
9,미원에스씨,주식배당수익률(%),-,-,-,보통주
10,미원에스씨,주식배당수익률(%),-,-,-,
11,미원에스씨,주당 현금배당금(원),"2,300","2,100","1,700",보통주
12,미원에스씨,주당 현금배당금(원),-,-,-,
13,미원에스씨,주당 주식배당(주),-,-,-,보통주
14,미원에스씨,주당 주식배당(주),-,-,-,
